PHYSIO2BIDS -- 2018-11-01 14:56:00.987917
-------------------------------------------------
DICOM directory: /media/tarrlab/scenedata/5000Scenes/5000Scenes_fMRI_raw/CSI4/CSI4_sess06/	Physio directory: /media/tarrlab/scenedata/5000Scenes/5000Scenes_fMRI_raw/CSI4/CSI4_sess06/physio	Output directory: /media/tarrlab/scenedata2/5000_BIDS/sub-CSI4/ses-06/func
Conversion target: Physio_log_20171207_120457_1fa066d0-1471-4841-815d-dc5fce60255e.ext	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-02_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_115658_1999fb2d-a84c-46d2-a283-ca5f2067a7b1.ext	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-01_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_122007_0d36289f-a410-41db-bfa4-dd145d7abace.ext	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-04_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_124119_257ac8cf-df01-4e6e-987e-4c6367168139.puls	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-06_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_130423_b7be5e11-65f5-4740-89cf-f0dc0fbcc696.ext	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-09_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_115658_1999fb2d-a84c-46d2-a283-ca5f2067a7b1.puls	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-01_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_130423_b7be5e11-65f5-4740-89cf-f0dc0fbcc696.resp	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-09_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_124845_87b2594a-8de0-4729-81a8-6fc3b774dc91.ext	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-07_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_121240_d6be2ecd-da0a-406c-a909-60f75ec01029.resp	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-03_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_121240_d6be2ecd-da0a-406c-a909-60f75ec01029.puls	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-03_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_122751_4abe10bb-2db3-4225-980b-0c5216adbca6.resp	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-05_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171207_121240_d6be2ecd-da0a-406c-a909-60f75ec01029.ext	MATCHED TO sub-CSI4_ses-06_task-5000scenes_run-03_recording-trigger_physio	CONVERTED FILES WRITTEN
