PHYSIO2BIDS -- 2018-11-01 14:55:29.840778
-------------------------------------------------
DICOM directory: /media/tarrlab/scenedata/5000Scenes/5000Scenes_fMRI_raw/CSI2/CSI2_sess06/	Physio directory: /media/tarrlab/scenedata/5000Scenes/5000Scenes_fMRI_raw/CSI2/CSI2_sess06/physio	Output directory: /media/tarrlab/scenedata2/5000_BIDS/sub-CSI2/ses-06/func
Conversion target: Physio_log_20171128_130918_b1f96019-9bcd-4b50-9b58-6cae0689bf54.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-01_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_141520_b97be711-852e-4e0b-a255-b1e8a3b98033.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-09_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_142254_2f78c989-4a05-44f3-950c-ba4e7a0cfe34.ext	MATCHED TO sub-CSI2_ses-06_task-localizer__recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_140756_ebf403b5-4360-42e8-9c4d-e8b647d8c253.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-08_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_133927_766d1714-8525-4aba-8b0c-7d1de7df59c7.puls	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-05_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_140021_48a186d6-9887-4f39-825c-6588b2398ecb.ext	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-07_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_131714_cf8f8932-68e7-4bf5-94d2-1d5d653822b6.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-02_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_133149_b4428790-de56-404f-8d2a-6274df5c3581.ext	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-04_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_141520_b97be711-852e-4e0b-a255-b1e8a3b98033.ext	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-09_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_135224_5af81757-b5c1-4d66-a527-a94dffa741b5.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-06_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_140756_ebf403b5-4360-42e8-9c4d-e8b647d8c253.puls	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-08_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_141520_b97be711-852e-4e0b-a255-b1e8a3b98033.puls	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-09_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_131714_cf8f8932-68e7-4bf5-94d2-1d5d653822b6.ext	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-02_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_133927_766d1714-8525-4aba-8b0c-7d1de7df59c7.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-05_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_131714_cf8f8932-68e7-4bf5-94d2-1d5d653822b6.puls	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-02_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_132442_a2a12263-920d-4393-ba92-6f6bd324ff99.ext	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-03_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_142254_2f78c989-4a05-44f3-950c-ba4e7a0cfe34.resp	MATCHED TO sub-CSI2_ses-06_task-localizer__recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171128_133149_b4428790-de56-404f-8d2a-6274df5c3581.resp	MATCHED TO sub-CSI2_ses-06_task-5000scenes_run-04_recording-respiratory_physio	CONVERTED FILES WRITTEN
