PHYSIO2BIDS -- 2018-11-01 14:55:57.748093
-------------------------------------------------
DICOM directory: /media/tarrlab/scenedata/5000Scenes/5000Scenes_fMRI_raw/CSI4/CSI4_sess03/	Physio directory: /media/tarrlab/scenedata/5000Scenes/5000Scenes_fMRI_raw/CSI4/CSI4_sess03/physio	Output directory: /media/tarrlab/scenedata2/5000_BIDS/sub-CSI4/ses-03/func
Conversion target: Physio_log_20171130_093945_104de184-e8c5-4751-a352-161fdccac9e6.puls	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-02_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_094715_d633d942-6997-4974-87fc-3db6b4fdb747.ext	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-03_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_101509_dea8839e-a0c1-4380-8c43-0060580ce1ca.resp	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-06_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_102307_d7d2a249-c951-47cc-863b-1513f38c917b.resp	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-07_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_093200_73290b00-6675-4125-aae6-06c76da36e1f.ext	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-01_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_094715_d633d942-6997-4974-87fc-3db6b4fdb747.resp	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-03_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_103834_05fe9f80-93cf-41bf-8d68-c2f79fc3ba80.puls	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-09_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_103834_05fe9f80-93cf-41bf-8d68-c2f79fc3ba80.ext	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-09_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_094715_d633d942-6997-4974-87fc-3db6b4fdb747.puls	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-03_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_093945_104de184-e8c5-4751-a352-161fdccac9e6.ext	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-02_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_100236_9c1d108b-e4d6-47bb-add6-f564a71e0378.resp	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-05_recording-respiratory_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_100236_9c1d108b-e4d6-47bb-add6-f564a71e0378.puls	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-05_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_093200_73290b00-6675-4125-aae6-06c76da36e1f.puls	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-01_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_101509_dea8839e-a0c1-4380-8c43-0060580ce1ca.ext	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-06_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_095456_f441f45d-ae08-422d-b983-771d05e6dc98.ext	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-04_recording-trigger_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_095456_f441f45d-ae08-422d-b983-771d05e6dc98.puls	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-04_recording-cardiac_physio	CONVERTED FILES WRITTEN
Conversion target: Physio_log_20171130_093200_73290b00-6675-4125-aae6-06c76da36e1f.resp	MATCHED TO sub-CSI4_ses-03_task-5000scenes_run-01_recording-respiratory_physio	CONVERTED FILES WRITTEN
